BASIN NAME,FORMATION,LAT,LONG
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5444,152.3159
Brisbane,TENTHILL CREEK ALLUVIUM,-27.6213,152.2298
Brisbane,TENTHILL CREEK ALLUVIUM,-27.6954,152.2181
Brisbane,TENTHILL CREEK ALLUVIUM,-27.7422,152.2433
Brisbane,WARRILL CREEK ALLUVIUM,-27.7041,152.6771
Brisbane,,-27.1514,152.3134
Brisbane,WALLOON COAL MEASURES,-27.8193,152.5641
Brisbane,WARRILL CREEK ALLUVIUM,-27.9782,152.4983
Brisbane,MA MA CREEK ALLUVIUM,-27.6651,152.157
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5504,152.2735
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4467,152.508
Brisbane,,-27.0818,152.3858
Brisbane,,-27.8155,152.1997
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4289,152.583
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4255,152.5263
Brisbane,TENTHILL CREEK ALLUVIUM,-27.6568,152.2213
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.7306,152.3625
Brisbane,LOCKYER CREEK ALLUVIUM,-27.539,152.3822
Brisbane,SANDY CREEK ALLUVIUM,-27.5991,152.3473
Brisbane,WALLOON COAL MEASURES,-27.5952,152.6664
Brisbane,PURGA CREEK ALLUVIUM,-27.773,152.735
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.5504,152.3709
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4803,152.5052
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.7117,152.363
Brisbane,WARRILL CREEK ALLUVIUM,-27.8056,152.6581
Brisbane,WARRILL CREEK ALLUVIUM,-27.7834,152.6633
Brisbane,WALLOON COAL MEASURES,-27.6227,152.6192
Brisbane,KOUKANDOWIE FORMATION,-27.7197,152.3544
Brisbane,CRESSBROOK CREEK ALLUVIUM,-27.0795,152.4319
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.57,152.3464
Brisbane,ESK FORMATION,-27.0888,152.3627
Brisbane,BREMER RIVER ALLUVIUM,-27.6255,152.6658
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5001,152.409
Brisbane,CRESSBROOK CREEK ALLUVIUM,-27.1113,152.3553
Brisbane,WESTERN CREEK ALLUVIUM,-27.6564,152.5593
Brisbane,GATTON SANDSTONE,-27.4604,152.5077
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4437,152.515
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.6607,152.3793
Brisbane,MA MA CREEK ALLUVIUM,-27.6577,152.1595
Brisbane,BREMER RIVER ALLUVIUM,-27.6313,152.7207
Brisbane,WALLOON COAL MEASURES,-27.7569,152.4483
Brisbane,WOOGAROO SUBGROUP,-27.3787,152.4475
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.694,152.3709
Brisbane,REDBANK CREEK ALLUVIUM,-27.532,152.3045
Brisbane,REDBANK CREEK ALLUVIUM,-27.5323,152.3025
Brisbane,MA MA CREEK ALLUVIUM,-27.6307,152.1827
Brisbane,TENTHILL CREEK ALLUVIUM,-27.6464,152.218
Brisbane,MAIN CAMP CREEK ALLUVIUM,-27.8139,152.3589
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5733,152.2435
Brisbane,BUARABA CREEK ALLUVIUM,-27.4268,152.4665
Brisbane,BUARABA CREEK ALLUVIUM,-27.4216,152.5185
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4584,152.5119
Brisbane,MA MA CREEK ALLUVIUM,-27.6788,152.1484
Brisbane,SANDY CREEK ALLUVIUM,-27.6377,152.3373
Brisbane,LOCKYER CREEK ALLUVIUM,-27.433,152.5915
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4239,152.5811
Brisbane,TENTHILL CREEK ALLUVIUM,-27.6403,152.2172
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5684,152.2448
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4189,152.5905
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5619,152.1228
Brisbane,WARRILL CREEK ALLUVIUM,-27.925,152.6118
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4288,152.5173
Brisbane,MA MA CREEK ALLUVIUM,-27.6221,152.1906
Brisbane,SANDY CREEK ALLUVIUM,-27.6282,152.33
Brisbane,FLAGSTONE CREEK ALLUVIUM,-27.6144,152.1149
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5629,152.3125
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4781,152.4708
Brisbane,WARRILL CREEK ALLUVIUM,-27.8255,152.6486
Brisbane,GATTON SANDSTONE,-27.5651,152.3514
Brisbane,GATTON SANDSTONE,-27.5485,152.1337
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5818,152.2287
Brisbane,BUARABA CREEK ALLUVIUM,-27.4267,152.4887
Brisbane,MARBURG SUBGROUP,-27.616,152.4009
Brisbane,BUARABA CREEK ALLUVIUM,-27.4178,152.5275
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5514,152.3628
Brisbane,REYNOLDS CREEK ALLUVIUM,-27.9791,152.5848
Brisbane,TENTHILL CREEK ALLUVIUM,-27.718,152.2281
Brisbane,MARBURG SUBGROUP,-27.475,152.4331
Brisbane,TENTHILL CREEK ALLUVIUM,-27.6099,152.2185
Brisbane,TENTHILL CREEK ALLUVIUM,-27.5987,152.2296
Brisbane,SANDY CREEK ALLUVIUM,-27.6025,152.3469
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4312,152.5325
Brisbane,FLAGSTONE CREEK ALLUVIUM,-27.6047,152.1325
Brisbane,TENTHILL CREEK ALLUVIUM,-27.6393,152.2199
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5778,152.202
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4182,152.5735
Brisbane,,-27.7986,152.3731
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.6622,152.3764
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.7417,152.3701
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4868,152.4723
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4816,152.4447
Brisbane,SANDY CREEK ALLUVIUM,-27.6083,152.3291
Brisbane,TENTHILL CREEK ALLUVIUM,-27.5816,152.2422
Brisbane,,-27.0886,152.3915
Brisbane,WALLOON COAL MEASURES,-27.8011,152.5012
Brisbane,REYNOLDS CREEK ALLUVIUM,-27.9441,152.598
Brisbane,WOOGAROO SUBGROUP,-27.4445,152.3805
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5478,152.3538
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.6605,152.3738
Brisbane,CRESSBROOK CREEK ALLUVIUM,-27.0893,152.3865
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4239,152.5864
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5794,152.1831
Brisbane,,-27.6201,152.1126
Brisbane,SANDY CREEK ALLUVIUM,-27.6492,152.326
Brisbane,WARRILL CREEK ALLUVIUM,-27.9655,152.5769
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.5838,152.3656
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.5662,152.3468
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5679,152.1412
Brisbane,FLAGSTONE CREEK ALLUVIUM,-27.6155,152.1199
Brisbane,SHEEP STATION CREEK ALLUVIUM,-26.8433,152.496
Brisbane,CORINDA FORMATION,-27.5871,153.0783
Brisbane,LOCKYER CREEK ALLUVIUM,-27.542,152.3759
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4734,152.5095
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.593,152.3561
Brisbane,TENTHILL CREEK ALLUVIUM,-27.5924,152.2355
Brisbane,,-27.0831,152.4305
Brisbane,WARRILL CREEK ALLUVIUM,-27.8189,152.6349
Brisbane,GATTON SANDSTONE,-27.6921,152.38
Brisbane,SANDY CREEK ALLUVIUM,-27.5727,152.1932
Brisbane,MARBURG SUBGROUP,-27.5965,152.4012
Brisbane,STANLEY RIVER ALLUVIUM,-26.9187,152.771
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.8531,152.3897
Brisbane,KOUKANDOWIE FORMATION,-27.6719,152.5069
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4426,152.5125
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4813,152.4998
Brisbane,BREMER RIVER ALLUVIUM,-27.6634,152.5909
Brisbane,WALLOON COAL MEASURES,-28.0097,152.4627
Brisbane,WALLOON COAL MEASURES,-27.8978,152.6077
Brisbane,,-27.8348,152.377
Brisbane,GATTON SANDSTONE,-27.6567,152.3653
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.7754,152.3701
Brisbane,FLAGSTONE CREEK ALLUVIUM,-27.6277,152.0853
Brisbane,MA MA CREEK ALLUVIUM,-27.6709,152.1531
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4375,152.5314
Brisbane,BREMER RIVER ALLUVIUM,-27.8633,152.4717
Brisbane,CRESSBROOK CREEK ALLUVIUM,-27.0731,152.4033
Brisbane,WALLOON COAL MEASURES,-27.7181,152.5121
Brisbane,WARRILL CREEK ALLUVIUM,-27.8819,152.6302
Brisbane,,-27.7754,152.3698
Brisbane,SANDY CREEK ALLUVIUM,-27.6374,152.3346
Brisbane,,-27.0816,152.4323
Brisbane,WALLOON COAL MEASURES,-27.622,152.557
Brisbane,WALLOON COAL MEASURES,-27.9022,152.7115
Brisbane,DARRA FORMATION,-27.5965,153.0844
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5484,152.3625
Brisbane,TENTHILL CREEK ALLUVIUM,-27.6259,152.2238
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4825,152.4847
Brisbane,BUARABA CREEK ALLUVIUM,-27.4207,152.4675
Brisbane,BREMER RIVER ALLUVIUM,-27.6577,152.6024
Brisbane,TENTHILL CREEK ALLUVIUM,-27.5814,152.2462
Brisbane,WESTERN CREEK ALLUVIUM,-27.6487,152.5895
Brisbane,CORINDA FORMATION,-27.5956,153.0772
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.5591,152.3602
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.598,152.3936
Brisbane,WOOGAROO SUBGROUP,-27.435,152.3356
Brisbane,GATTON SANDSTONE,-27.6003,152.2048
Brisbane,HELIDON SANDSTONE,-27.481,152.3316
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4386,152.563
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.5924,152.3626
Brisbane,TENTHILL CREEK ALLUVIUM,-27.6949,152.2206
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.5815,152.3629
Brisbane,,-27.0894,152.385
Brisbane,WESTERN CREEK ALLUVIUM,-27.662,152.4734
Brisbane,WALLOON COAL MEASURES,-27.9381,152.5466
Brisbane,SUNNYBANK FORMATION,-27.5726,153.0516
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4213,152.5615
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.9012,152.387
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.5721,152.3525
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4982,152.4872
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.8347,152.3795
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.7533,152.3715
Brisbane,,-27.0869,152.3902
Brisbane,WARRILL CREEK ALLUVIUM,-27.973,152.5444
Brisbane,GATTON SANDSTONE,-27.5365,152.3293
Brisbane,TENTHILL CREEK ALLUVIUM,-27.7224,152.223
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4922,152.494
Brisbane,SANDY CREEK ALLUVIUM,-27.6147,152.3394
Brisbane,LOCKYER CREEK ALLUVIUM,-27.557,152.265
Brisbane,CRESSBROOK CREEK ALLUVIUM,-27.1112,152.3544
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5571,152.3184
Brisbane,TENTHILL CREEK ALLUVIUM,-27.6713,152.2217
Brisbane,GATTON SANDSTONE,-27.4919,152.4603
Brisbane,HELIDON SANDSTONE,-27.3876,152.3493
Brisbane,WOOGAROO SUBGROUP,-27.3181,152.3692
Brisbane,BLACKFELLOW CREEK ALLUVIUM,-27.7779,152.1925
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.6716,152.3713
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5029,152.4926
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5783,152.1551
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5778,152.1518
Brisbane,BUARABA CREEK ALLUVIUM,-27.4234,152.4899
Brisbane,WARRILL CREEK ALLUVIUM,-27.7875,152.6814
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5132,152.4112
Brisbane,GATTON SANDSTONE,-27.5838,152.2566
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.7887,152.3712
Brisbane,SANDY CREEK ALLUVIUM,-27.637,152.3319
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4181,152.594
Brisbane,SPRING CREEK ALLUVIUM,-27.8031,152.4347
Brisbane,GATTON SANDSTONE,-27.5492,152.3344
Brisbane,FLAGSTONE CREEK ALLUVIUM,-27.5768,152.1484
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4751,152.4513
Brisbane,BREMER RIVER ALLUVIUM,-27.6272,152.6692
Brisbane,GATTON SANDSTONE,-27.6683,152.2458
Brisbane,CORINDA FORMATION,-27.5977,153.0701
Brisbane,WARRILL CREEK ALLUVIUM,-27.9317,152.6103
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.599,152.3769
Brisbane,FRANKLIN VALE CREEK ALLUVIUM,-27.6817,152.5038
Brisbane,GATTON SANDSTONE,-27.5534,152.4386
Brisbane,SUNNYBANK FORMATION,-27.5784,153.0571
Brisbane,DARRA FORMATION,-27.5864,153.076
Brisbane,FLAGSTONE CREEK ALLUVIUM,-27.6181,152.1124
Brisbane,MA MA CREEK ALLUVIUM,-27.6215,152.1953
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5677,152.2521
Brisbane,HELIDON SANDSTONE,-27.5051,152.3298
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.753,152.3697
Brisbane,CRESSBROOK CREEK ALLUVIUM,-27.0768,152.4339
Brisbane,BREMER RIVER ALLUVIUM,-27.8628,152.4667
Brisbane,MARBURG SUBGROUP,-27.5038,152.3301
Brisbane,WARRILL CREEK ALLUVIUM,-27.8984,152.6188
Brisbane,WARRILL CREEK ALLUVIUM,-27.796,152.6599
Brisbane,TENTHILL CREEK ALLUVIUM,-27.5788,152.2524
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.5415,152.3937
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4813,152.4491
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4205,152.5308
Brisbane,LOCKYER CREEK ALLUVIUM,-27.435,152.5704
Brisbane,GATTON SANDSTONE,-27.5372,152.5022
Brisbane,KOUKANDOWIE FORMATION,-27.7048,152.3262
Brisbane,HELIDON SANDSTONE,-27.5062,152.3207
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5654,152.3222
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4113,152.5526
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4901,152.4368
Brisbane,TENTHILL CREEK ALLUVIUM,-27.591,152.2331
Brisbane,WARRILL CREEK ALLUVIUM,-27.9332,152.6035
Brisbane,WARRILL CREEK ALLUVIUM,-27.8814,152.6243
Brisbane,WARRILL CREEK ALLUVIUM,-27.9734,152.5207
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.6971,152.364
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4337,152.564
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4595,152.5171
Brisbane,BUARABA CREEK ALLUVIUM,-27.4092,152.459
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4426,152.5709
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4935,152.4911
Brisbane,SANDY CREEK ALLUVIUM,-27.6209,152.3358
Brisbane,PURGA CREEK ALLUVIUM,-27.9057,152.7149
Brisbane,WALLOON COAL MEASURES,-27.9191,152.7084
Brisbane,SANDY CREEK ALLUVIUM,-26.9026,152.617
Brisbane,,-27.0712,152.4132
Brisbane,DARRA FORMATION,-27.5818,153.0678
Brisbane,TENTHILL CREEK ALLUVIUM,-27.6363,152.2203
Brisbane,CRESSBROOK CREEK ALLUVIUM,-27.0786,152.4279
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.8099,152.3747
Brisbane,BREMER RIVER ALLUVIUM,-27.9158,152.4706
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4682,152.4601
Brisbane,WOOGAROO SUBGROUP,-27.505,152.2589
Brisbane,SUNNYBANK FORMATION,-27.582,153.0577
Brisbane,FLAGSTONE CREEK ALLUVIUM,-27.5876,152.1429
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.6659,152.3671
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5557,152.2618
Brisbane,CRESSBROOK CREEK ALLUVIUM,-27.0684,152.4211
Brisbane,WESTERN CREEK ALLUVIUM,-27.6514,152.5903
Brisbane,REDBANK CREEK ALLUVIUM,-27.5315,152.3107
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4152,152.5603
Brisbane,CRESSBROOK CREEK ALLUVIUM,-27.1141,152.3552
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5809,152.2044
Brisbane,,-27.9789,152.5876
Brisbane,WARRILL CREEK ALLUVIUM,-27.8808,152.6183
Brisbane,KILCOY CREEK ALLUVIUM,-26.9192,152.5805
Brisbane,SANDY CREEK ALLUVIUM,-27.5978,152.3545
Brisbane,SANDY CREEK ALLUVIUM,-27.6071,152.3537
Brisbane,WALLOON COAL MEASURES,-27.6228,152.6192
Brisbane,TENTHILL CREEK ALLUVIUM,-27.5751,152.2479
Brisbane,KOUKANDOWIE FORMATION,-27.5878,152.5406
Brisbane,MA MA CREEK ALLUVIUM,-27.6211,152.1925
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5711,152.2092
Brisbane,GATTON SANDSTONE,-27.4712,152.3768
Brisbane,LOCKYER CREEK ALLUVIUM,-27.574,152.2301
Brisbane,MA MA CREEK ALLUVIUM,-27.6158,152.2081
Brisbane,TENTHILL CREEK ALLUVIUM,-27.6339,152.2203
Brisbane,,-27.8505,152.6161
Brisbane,KOUKANDOWIE FORMATION,-27.7476,152.3833
Brisbane,WOOGAROO SUBGROUP,-27.4894,152.0762
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5854,152.2045
Brisbane,TENTHILL CREEK ALLUVIUM,-27.5872,152.2507
Brisbane,TENTHILL CREEK ALLUVIUM,-27.6622,152.2219
Brisbane,MA MA CREEK ALLUVIUM,-27.6308,152.1856
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.7192,152.3633
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.5492,152.3866
Brisbane,BREMER RIVER ALLUVIUM,-27.7247,152.5289
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.6534,152.3865
Brisbane,GATTON SANDSTONE,-27.6096,152.7217
Brisbane,WESTERN CREEK ALLUVIUM,-27.667,152.5225
Brisbane,FLAGSTONE CREEK ALLUVIUM,-27.6292,152.0781
Brisbane,CORINDA FORMATION,-27.5965,153.0844
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5464,152.3807
Brisbane,WESTERN CREEK ALLUVIUM,-27.65,152.5569
Brisbane,,-27.8816,152.6279
Brisbane,MA MA CREEK ALLUVIUM,-27.6587,152.1577
Brisbane,WOOGAROO SUBGROUP,-27.5301,152.2019
Brisbane,REDBANK CREEK ALLUVIUM,-27.5273,152.313
Brisbane,MARBURG SUBGROUP,-27.4621,152.4689
Brisbane,MA MA CREEK ALLUVIUM,-27.6247,152.1861
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.612,152.3842
Brisbane,WARRILL CREEK ALLUVIUM,-27.9403,152.5871
Brisbane,GATTON SANDSTONE,-27.4297,152.4998
Brisbane,GATTON SANDSTONE,-27.488,152.4697
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.7983,152.3717
Brisbane,TENTHILL CREEK ALLUVIUM,-27.5671,152.265
Brisbane,SANDY CREEK ALLUVIUM,-27.6062,152.3464
Brisbane,BUARABA CREEK ALLUVIUM,-27.4196,152.5189
Brisbane,WOOGAROO SUBGROUP,-27.5275,152.2787
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4771,152.5192
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5242,152.3942
Brisbane,WOOGAROO SUBGROUP,-27.2752,152.3305
Brisbane,WALLOON COAL MEASURES,-27.8538,152.7232
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.6933,152.3652
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5723,152.1477
Brisbane,GATTON SANDSTONE,-27.5769,152.1383
Brisbane,TENTHILL CREEK ALLUVIUM,-27.5647,152.2714
Brisbane,LOCKYER CREEK ALLUVIUM,-27.489,152.441
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5578,152.3135
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4312,152.5712
Brisbane,WALLOON COAL MEASURES,-27.7806,152.7034
Brisbane,PURGA CREEK ALLUVIUM,-27.7948,152.7474
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.7532,152.3708
Brisbane,MARBURG SUBGROUP,-27.4803,152.3662
Brisbane,WOOGAROO SUBGROUP,-27.4132,152.3773
Brisbane,MA MA CREEK ALLUVIUM,-27.6319,152.1867
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4878,152.4885
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.6772,152.3586
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4106,152.5665
Brisbane,CRESSBROOK CREEK ALLUVIUM,-27.09,152.3833
Brisbane,MA MA CREEK ALLUVIUM,-27.6369,152.1811
Brisbane,TENTHILL CREEK ALLUVIUM,-27.6253,152.2203
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5652,152.151
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5639,152.144
Brisbane,WARRILL CREEK ALLUVIUM,-27.8383,152.6358
Brisbane,WALLOON COAL MEASURES,-28.0109,152.5717
Brisbane,WARRILL CREEK ALLUVIUM,-27.9103,152.6201
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.5761,152.359
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5589,152.3031
Brisbane,BREMER RIVER ALLUVIUM,-27.6278,152.6728
Brisbane,HELIDON SANDSTONE,-27.4046,152.3788
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.8733,152.3896
Brisbane,BLACKFELLOW CREEK ALLUVIUM,-27.8167,152.2003
Brisbane,FLAGSTONE CREEK ALLUVIUM,-27.5981,152.1395
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4958,152.4869
Brisbane,BREMER RIVER ALLUVIUM,-27.8655,152.4862
Brisbane,SANDY CREEK ALLUVIUM,-26.9034,152.6159
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.6639,152.3694
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5822,152.2225
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4855,152.4398
Brisbane,BREMER RIVER ALLUVIUM,-27.6781,152.5725
Brisbane,WESTERN CREEK ALLUVIUM,-27.6739,152.4481
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5447,152.3319
Brisbane,,-27.1132,152.3576
Brisbane,WESTERN CREEK ALLUVIUM,-27.6586,152.52
Brisbane,MA MA CREEK ALLUVIUM,-27.6247,152.1895
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4937,152.4963
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5664,152.2567
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.7112,152.3585
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.7174,152.361
Brisbane,WALLOON COAL MEASURES,-27.8008,152.7345
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4411,152.5308
Brisbane,REDBANK CREEK ALLUVIUM,-27.5316,152.3118
Brisbane,MAIN RANGE VOLCANICS,-27.461,151.9593
Brisbane,,-27.1428,152.3101
Brisbane,MARBURG SUBGROUP,-27.6786,152.4377
Brisbane,WARRILL CREEK ALLUVIUM,-27.9536,152.5766
Brisbane,TENTHILL CREEK ALLUVIUM,-27.6579,152.2263
Brisbane,GATTON SANDSTONE,-27.5421,152.09
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.5403,152.3902
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4394,152.5724
Brisbane,WARRILL CREEK ALLUVIUM,-27.813,152.6603
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.6708,152.3666
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4619,152.5192
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4836,152.4793
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.8196,152.3776
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.8268,152.3772
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4865,152.4475
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4126,152.5734
Brisbane,BLACKFELLOW CREEK ALLUVIUM,-27.7987,152.1879
Brisbane,WALLOON COAL MEASURES,-27.7173,152.6007
Brisbane,TENTHILL CREEK ALLUVIUM,-27.6064,152.2273
Brisbane,KILCOY CREEK ALLUVIUM,-26.8193,152.5811
Brisbane,,-27.0758,152.4267
Brisbane,CORINDA FORMATION,-27.5977,153.0701
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.6609,152.3809
Brisbane,BREMER RIVER ALLUVIUM,-27.8647,152.4808
Brisbane,WALLOON COAL MEASURES,-28.1117,152.522
Brisbane,WARRILL CREEK ALLUVIUM,-27.8509,152.6199
Brisbane,GATTON SANDSTONE,-27.4897,152.5633
Brisbane,MARBURG SUBGROUP,-27.6978,152.2847
Brisbane,GATTON SANDSTONE,-27.6295,152.114
Brisbane,PLAIN CREEK ALLUVIUM,-27.4853,152.5344
Brisbane,MA MA CREEK ALLUVIUM,-27.6092,152.2139
Brisbane,MARBURG SUBGROUP,-27.66,152.4623
Brisbane,WARRILL CREEK ALLUVIUM,-27.9871,152.4807
Brisbane,GATTON SANDSTONE,-27.6396,152.3403
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5788,152.1925
Brisbane,HELIDON SANDSTONE,-27.404,152.4207
Brisbane,BLACKFELLOW CREEK ALLUVIUM,-27.7631,152.21
Brisbane,SANDY CREEK ALLUVIUM,-27.5757,152.1927
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5424,152.3668
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4712,152.5039
Brisbane,TENTHILL CREEK ALLUVIUM,-27.6571,152.2234
Brisbane,TENTHILL CREEK ALLUVIUM,-27.5992,152.222
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5739,152.1559
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4853,152.4752
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5258,152.3488
Brisbane,LOCKYER CREEK ALLUVIUM,-27.4247,152.5928
Brisbane,FLAGSTONE CREEK ALLUVIUM,-27.6185,152.1105
Brisbane,WARRILL CREEK ALLUVIUM,-27.89,152.6208
Brisbane,,-27.0797,152.4292
Brisbane,WALLOON COAL MEASURES,-27.5952,152.6664
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.6936,152.3672
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.7757,152.3726
Brisbane,FLAGSTONE CREEK ALLUVIUM,-27.6211,152.0983
